572,0.10,0.30,0.00,0.10,0.20,0.00,0.10,0.00,0.20
573,0.27,0.00,0.27,0.00,0.20,0.00,0.13,0.00,0.13
574,0.09,0.27,0.00,0.27,0.00,0.09,0.09,0.00,0.18
576,0.23,0.12,0.00,0.19,0.08,0.04,0.00,0.00,0.35
578,0.15,0.17,0.25,0.05,0.03,0.09,0.12,0.14,0.00
580,0.00,0.53,0.00,0.06,0.18,0.00,0.18,0.06,0.00
581,0.22,0.00,0.22,0.06,0.11,0.06,0.17,0.17,0.00
582,0.00,0.18,0.00,0.24,0.18,0.12,0.18,0.00,0.12
583,0.00,0.14,0.00,0.00,0.29,0.43,0.14,0.00,0.00
584,0.14,0.07,0.14,0.21,0.00,0.00,0.29,0.14,0.00
585,0.00,0.00,0.17,0.17,0.33,0.00,0.33,0.00,0.00
586,0.24,0.11,0.04,0.17,0.11,0.02,0.00,0.30,0.00
587,0.18,0.03,0.09,0.21,0.18,0.00,0.30,0.00,0.00
6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
601,0.04,0.00,0.39,0.17,0.13,0.09,0.02,0.11,0.04
602,0.00,0.32,0.00,0.16,0.04,0.24,0.00,0.16,0.08
603,0.00,0.24,0.04,0.00,0.28,0.20,0.04,0.20,0.00
604,0.05,0.29,0.05,0.10,0.00,0.14,0.00,0.38,0.00
605,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.25,0.25
606,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00
607,0.00,0.19,0.10,0.06,0.16,0.10,0.03,0.00,0.35
608,0.17,0.17,0.00,0.00,0.00,0.00,0.33,0.33,0.00
610,0.00,0.06,0.50,0.19,0.12,0.00,0.00,0.12,0.00
612,0.04,0.04,0.00,0.36,0.18,0.21,0.00,0.11,0.07
613,0.17,0.00,0.00,0.00,0.33,0.17,0.00,0.00,0.33
614,0.00,0.06,0.35,0.18,0.00,0.24,0.00,0.18,0.00
615,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00
617,0.10,0.00,0.10,0.15,0.15,0.05,0.00,0.00,0.45
618,0.25,0.00,0.00,0.50,0.00,0.25,0.00,0.00,0.00
620,0.00,0.18,0.00,0.36,0.00,0.09,0.00,0.27,0.09
621,0.17,0.00,0.00,0.33,0.17,0.17,0.00,0.17,0.00
623,0.10,0.10,0.00,0.00,0.50,0.00,0.00,0.30,0.00
624,0.17,0.17,0.00,0.17,0.00,0.33,0.00,0.17,0.00
625,0.07,0.13,0.00,0.47,0.07,0.00,0.00,0.20,0.07
626,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.33
627,0.10,0.10,0.00,0.20,0.30,0.00,0.00,0.00,0.30
628,0.17,0.00,0.00,0.50,0.00,0.00,0.00,0.33,0.00
630,0.00,0.33,0.13,0.03,0.28,0.05,0.05,0.08,0.05
631,0.12,0.00,0.47,0.00,0.18,0.06,0.00,0.12,0.06
632,0.06,0.24,0.00,0.00,0.35,0.06,0.00,0.24,0.06
634,0.17,0.24,0.00,0.00,0.00,0.24,0.00,0.31,0.03
635,0.10,0.10,0.10,0.00,0.20,0.00,0.10,0.30,0.10
636,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
637,0.15,0.05,0.12,0.00,0.25,0.03,0.03,0.00,0.38
638,0.24,0.06,0.12,0.00,0.18,0.29,0.12,0.00,0.00
640,0.00,0.44,0.06,0.19,0.00,0.00,0.19,0.06,0.06
641,0.20,0.00,0.35,0.05,0.00,0.20,0.00,0.20,0.00
642,0.11,0.11,0.00,0.33,0.00,0.22,0.00,0.11,0.11
643,0.25,0.00,0.08,0.00,0.00,0.33,0.08,0.17,0.08
645,0.08,0.00,0.04,0.00,0.08,0.00,0.00,0.68,0.12
647,0.14,0.10,0.10,0.04,0.02,0.08,0.04,0.00,0.48
648,0.11,0.22,0.00,0.11,0.22,0.00,0.11,0.22,0.00
650,0.00,0.40,0.20,0.00,0.20,0.00,0.00,0.20,0.00
651,0.00,0.00,0.25,0.12,0.00,0.00,0.12,0.25,0.25
652,0.36,0.00,0.00,0.09,0.00,0.00,0.00,0.45,0.09
653,0.33,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00
654,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.50,0.17
657,0.23,0.03,0.03,0.13,0.10,0.00,0.00,0.00,0.47
658,0.06,0.06,0.25,0.06,0.06,0.06,0.00,0.44,0.00
67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
670,0.00,0.30,0.14,0.11,0.16,0.05,0.11,0.03,0.11
671,0.24,0.00,0.32,0.09,0.15,0.00,0.03,0.03,0.15
672,0.23,0.27,0.00,0.18,0.09,0.00,0.00,0.00,0.23
673,0.22,0.03,0.11,0.00,0.22,0.08,0.06,0.00,0.28
674,0.12,0.21,0.09,0.12,0.00,0.15,0.03,0.00,0.27
675,0.07,0.13,0.20,0.07,0.20,0.00,0.07,0.00,0.27
676,0.00,0.08,0.25,0.25,0.00,0.00,0.00,0.00,0.42
678,0.19,0.14,0.17,0.06,0.09,0.20,0.07,0.08,0.00
680,0.00,0.19,0.26,0.33,0.19,0.00,0.04,0.00,0.00
681,0.30,0.00,0.43,0.00,0.13,0.09,0.00,0.04,0.00
682,0.08,0.32,0.00,0.16,0.24,0.20,0.00,0.00,0.00
683,0.31,0.06,0.00,0.00,0.31,0.06,0.06,0.19,0.00
684,0.05,0.05,0.05,0.30,0.00,0.25,0.10,0.20,0.00
685,0.06,0.15,0.24,0.24,0.21,0.00,0.06,0.03,0.03
686,0.57,0.14,0.00,0.00,0.14,0.00,0.00,0.14,0.00
687,0.10,0.10,0.26,0.06,0.26,0.06,0.10,0.00,0.06
701,0.06,0.00,0.33,0.15,0.27,0.09,0.06,0.00,0.03
702,0.00,0.22,0.00,0.17,0.17,0.17,0.00,0.06,0.22
703,0.00,0.38,0.10,0.00,0.14,0.14,0.21,0.00,0.03
704,0.00,0.56,0.06,0.12,0.00,0.12,0.06,0.06,0.00
705,0.00,0.25,0.25,0.00,0.25,0.00,0.00,0.00,0.25
706,0.00,0.29,0.00,0.29,0.07,0.14,0.00,0.07,0.14
707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
708,0.08,0.50,0.25,0.08,0.00,0.00,0.08,0.00,0.00
710,0.00,0.00,0.36,0.23,0.14,0.00,0.18,0.00,0.09
712,0.07,0.10,0.00,0.30,0.17,0.20,0.07,0.03,0.07
713,0.17,0.00,0.17,0.00,0.25,0.08,0.33,0.00,0.00
714,0.08,0.00,0.31,0.31,0.00,0.00,0.08,0.00,0.23
715,0.00,0.00,0.75,0.00,0.00,0.00,0.25,0.00,0.00
716,0.00,0.00,0.00,0.00,0.33,0.17,0.00,0.17,0.33
717,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
718,0.00,0.00,0.44,0.00,0.22,0.22,0.00,0.11,0.00
720,0.00,0.12,0.00,0.44,0.31,0.06,0.00,0.00,0.06
721,0.18,0.00,0.06,0.12,0.18,0.12,0.06,0.12,0.18
723,0.29,0.07,0.07,0.00,0.07,0.21,0.29,0.00,0.00
724,0.20,0.10,0.00,0.30,0.00,0.20,0.00,0.10,0.10
725,0.12,0.00,0.00,0.12,0.35,0.00,0.24,0.00,0.18
726,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.40
728,0.17,0.08,0.17,0.33,0.00,0.25,0.00,0.00,0.00
730,0.00,0.19,0.23,0.04,0.35,0.08,0.04,0.04,0.04
731,0.10,0.00,0.50,0.00,0.20,0.10,0.10,0.00,0.00
732,0.40,0.00,0.00,0.00,0.00,0.40,0.20,0.00,0.00
734,0.03,0.16,0.00,0.03,0.00,0.52,0.16,0.03,0.06
735,0.30,0.10,0.10,0.00,0.20,0.00,0.10,0.00,0.20
736,0.12,0.06,0.06,0.00,0.25,0.19,0.00,0.00,0.31
738,0.24,0.12,0.12,0.00,0.24,0.12,0.18,0.00,0.00
740,0.00,0.20,0.07,0.33,0.00,0.33,0.00,0.00,0.07
741,0.19,0.00,0.41,0.09,0.00,0.16,0.12,0.00,0.03
742,0.09,0.18,0.00,0.36,0.00,0.18,0.00,0.00,0.18
743,0.11,0.16,0.00,0.00,0.00,0.32,0.16,0.05,0.21
745,0.19,0.03,0.09,0.09,0.03,0.00,0.34,0.00,0.22
746,0.11,0.11,0.06,0.33,0.00,0.11,0.00,0.00,0.28
747,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33
748,0.27,0.05,0.14,0.09,0.14,0.18,0.14,0.00,0.00
750,0.00,0.29,0.14,0.00,0.14,0.00,0.14,0.00,0.29
751,0.38,0.00,0.38,0.00,0.12,0.00,0.12,0.00,0.00
752,0.27,0.27,0.00,0.00,0.09,0.00,0.18,0.00,0.18
753,0.22,0.11,0.11,0.00,0.22,0.00,0.33,0.00,0.00
754,0.00,0.00,0.50,0.00,0.00,0.00,0.25,0.00,0.25
756,0.07,0.14,0.14,0.21,0.00,0.00,0.00,0.00,0.43
758,0.27,0.09,0.05,0.05,0.09,0.05,0.36,0.05,0.00
760,0.00,0.43,0.23,0.23,0.03,0.00,0.00,0.03,0.03
761,0.14,0.00,0.43,0.07,0.14,0.07,0.00,0.00,0.14
762,0.29,0.29,0.00,0.14,0.00,0.29,0.00,0.00,0.00
763,0.30,0.19,0.07,0.00,0.19,0.11,0.00,0.00,0.15
764,0.43,0.07,0.07,0.14,0.00,0.00,0.00,0.00,0.29
765,0.00,0.29,0.29,0.00,0.14,0.00,0.00,0.00,0.29
768,0.12,0.16,0.16,0.16,0.09,0.26,0.02,0.02,0.00
780,0.00,0.46,0.10,0.22,0.04,0.07,0.06,0.04,0.00
781,0.27,0.00,0.24,0.15,0.16,0.09,0.02,0.07,0.00
782,0.19,0.25,0.00,0.08,0.10,0.33,0.00,0.03,0.01
783,0.25,0.04,0.18,0.00,0.14,0.25,0.04,0.11,0.00
784,0.15,0.18,0.12,0.21,0.00,0.24,0.06,0.03,0.00
785,0.18,0.10,0.23,0.16,0.18,0.00,0.07,0.07,0.00
786,0.24,0.12,0.07,0.17,0.10,0.15,0.00,0.15,0.00
787,0.18,0.15,0.12,0.12,0.15,0.00,0.29,0.00,0.00
8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
801,0.08,0.00,0.38,0.06,0.29,0.06,0.12,0.02,0.00
802,0.00,0.40,0.00,0.10,0.15,0.30,0.05,0.00,0.00
803,0.03,0.23,0.00,0.00,0.23,0.23,0.13,0.13,0.00
804,0.06,0.25,0.06,0.31,0.00,0.12,0.00,0.19,0.00
805,0.00,0.38,0.12,0.00,0.38,0.00,0.12,0.00,0.00
806,0.00,0.45,0.18,0.27,0.09,0.00,0.00,0.00,0.00
807,0.00,0.20,0.00,0.00,0.40,0.00,0.20,0.00,0.20
810,0.00,0.00,0.58,0.19,0.10,0.03,0.03,0.06,0.00
812,0.14,0.19,0.00,0.30,0.16,0.16,0.03,0.03,0.00
813,0.40,0.00,0.20,0.00,0.13,0.13,0.13,0.00,0.00
814,0.17,0.00,0.33,0.11,0.00,0.28,0.06,0.06,0.00
815,0.18,0.00,0.18,0.09,0.36,0.00,0.09,0.00,0.09
816,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.25,0.00
817,0.25,0.00,0.00,0.00,0.25,0.12,0.25,0.00,0.12
820,0.00,0.39,0.00,0.22,0.17,0.06,0.06,0.11,0.00
821,0.24,0.00,0.05,0.30,0.16,0.14,0.05,0.05,0.00
823,0.27,0.13,0.00,0.00,0.40,0.07,0.13,0.00,0.00
824,0.17,0.17,0.00,0.00,0.00,0.33,0.17,0.17,0.00
825,0.15,0.05,0.05,0.20,0.30,0.00,0.10,0.10,0.05
826,0.29,0.00,0.00,0.29,0.14,0.14,0.00,0.14,0.00
827,0.33,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00
828,0.14,0.00,0.00,0.14,0.00,0.29,0.14,0.29,0.00
830,0.00,0.36,0.09,0.00,0.27,0.14,0.09,0.05,0.00
831,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00
832,0.20,0.20,0.00,0.00,0.20,0.00,0.40,0.00,0.00
834,0.15,0.15,0.15,0.00,0.00,0.31,0.15,0.08,0.00
835,0.11,0.06,0.39,0.06,0.33,0.00,0.00,0.06,0.00
836,0.25,0.12,0.00,0.00,0.50,0.00,0.00,0.12,0.00
837,0.12,0.12,0.00,0.00,0.62,0.00,0.00,0.00,0.12
84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
840,0.00,0.27,0.27,0.27,0.00,0.09,0.09,0.00,0.00
841,0.27,0.00,0.13,0.27,0.00,0.13,0.20,0.00,0.00
842,0.00,0.20,0.00,0.10,0.00,0.60,0.10,0.00,0.00
843,0.29,0.10,0.00,0.00,0.00,0.38,0.14,0.10,0.00
845,0.24,0.06,0.29,0.06,0.00,0.00,0.18,0.12,0.06
846,0.27,0.09,0.18,0.27,0.00,0.09,0.00,0.09,0.00
847,0.09,0.09,0.00,0.18,0.00,0.27,0.36,0.00,0.00
850,0.00,0.36,0.08,0.16,0.12,0.04,0.12,0.12,0.00
851,0.18,0.00,0.18,0.24,0.12,0.00,0.24,0.06,0.00
852,0.13,0.31,0.00,0.18,0.18,0.00,0.18,0.03,0.00
853,0.19,0.16,0.00,0.00,0.31,0.00,0.28,0.06,0.00
854,0.23,0.13,0.06,0.13,0.00,0.00,0.39,0.06,0.00
856,0.16,0.11,0.21,0.16,0.05,0.00,0.00,0.32,0.00
857,0.12,0.12,0.12,0.25,0.00,0.00,0.38,0.00,0.00
858,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00
860,0.00,0.28,0.16,0.19,0.06,0.03,0.03,0.25,0.00
861,0.20,0.00,0.33,0.07,0.27,0.07,0.00,0.07,0.00
862,0.00,0.29,0.00,0.14,0.29,0.14,0.00,0.14,0.00
863,0.24,0.00,0.05,0.00,0.29,0.05,0.05,0.33,0.00
864,0.15,0.23,0.00,0.15,0.00,0.15,0.00,0.31,0.00
865,0.18,0.09,0.27,0.18,0.00,0.00,0.00,0.27,0.00
867,0.12,0.08,0.04,0.19,0.27,0.19,0.04,0.00,0.08
870,0.00,0.29,0.18,0.47,0.06,0.00,0.00,0.00,0.00
871,0.33,0.00,0.11,0.22,0.22,0.00,0.11,0.00,0.00
872,0.06,0.06,0.00,0.25,0.19,0.31,0.12,0.00,0.00
873,0.20,0.13,0.07,0.00,0.33,0.07,0.13,0.00,0.07
874,0.12,0.32,0.04,0.12,0.00,0.20,0.12,0.00,0.08
875,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50
876,0.41,0.07,0.03,0.21,0.17,0.07,0.00,0.00,0.03
878,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00
